user,first_open_date,first_open_hours,first_open_month,first_open_year,dayofweek,age,numscreens,minigame,used_premium_feature,enrolled,liked,enrolled_date,C_check,L_check,S_check,V_check,G_check
135262,2013-01-03,19,1,1,3,30,11,0,0,0,0,,0,0,0,1,0
173514,2013-04-10,4,4,1,2,50,1,1,0,0,0,,0,0,0,0,0
62834,2013-05-25,19,5,1,5,24,11,0,0,0,0,,1,1,0,1,1
98096,2013-04-04,14,4,1,3,26,15,0,0,0,1,,0,1,0,1,1
362583,2013-05-27,20,5,1,0,23,36,0,0,1,0,2013-05-27,1,1,0,1,1
147573,2013-04-24,3,4,1,2,21,28,1,1,1,0,2013-04-24,1,1,0,1,1
294261,2013-01-21,23,1,1,0,26,16,0,1,0,0,,1,1,0,0,1
124563,2013-03-04,0,3,1,0,24,24,0,0,1,0,2013-03-04,0,0,0,1,1
198963,2013-03-15,8,3,1,4,32,11,0,0,0,0,,0,1,0,1,1
161704,2013-04-21,18,4,1,6,18,27,0,0,1,0,2013-04-21,1,1,0,1,1
11136,2012-12-24,20,12,0,0,24,50,0,0,1,0,2012-12-24,1,1,0,1,1
111192,2013-04-11,21,4,1,3,21,13,0,0,1,0,2013-04-11,1,0,0,1,1
12935,2013-05-28,8,5,1,1,37,9,0,0,1,0,2013-05-28,0,0,0,0,1
352183,2013-02-27,1,2,1,2,17,86,0,0,1,0,2013-02-27,1,1,1,1,1
196062,2013-03-22,15,3,1,4,21,16,0,1,1,0,2013-03-22,0,0,0,1,1
64371,2013-03-10,17,3,1,6,38,3,0,0,0,0,,1,0,0,0,0
294180,2013-02-22,13,2,1,4,38,18,0,0,1,0,2013-02-22,1,1,0,1,1
173453,2013-05-27,17,5,1,0,29,14,0,0,1,0,2013-05-27,1,0,0,1,1
157870,2013-06-08,2,6,1,5,27,27,0,0,1,1,2013-06-08,1,0,0,1,1
110431,2013-01-21,23,1,1,0,24,23,0,0,1,0,2013-01-21,1,1,0,1,1
120970,2013-05-28,21,5,1,1,51,6,1,0,0,0,,0,1,0,0,1
170381,2013-06-07,12,6,1,4,19,32,0,0,0,0,,0,1,0,1,1
130051,2013-04-30,16,4,1,1,17,12,1,0,0,1,,0,0,0,1,1
286124,2013-03-24,0,3,1,6,28,25,0,0,1,0,2013-03-24,1,1,0,1,1
19454,2013-02-15,7,2,1,4,42,28,0,0,1,0,2013-02-15,0,0,0,1,1
298255,2013-06-07,11,6,1,4,39,7,0,0,0,0,,0,0,0,0,1
280635,2013-03-28,5,3,1,3,37,30,0,1,1,0,2013-04-06,1,1,0,1,1
277786,2013-04-08,10,4,1,0,23,45,0,0,1,0,2013-04-08,1,1,0,1,1
264923,2013-01-01,17,1,1,1,24,22,0,0,0,1,,0,1,0,1,1
64356,2013-01-27,23,1,1,6,22,84,0,0,0,0,,1,1,1,1,1
183784,2013-03-02,18,3,1,5,22,25,0,0,1,0,2013-03-02,1,1,0,1,1
162953,2013-06-28,20,6,1,4,34,23,0,0,0,1,,1,1,0,1,1
193336,2013-06-01,20,6,1,5,25,30,0,0,1,0,2013-06-29,1,1,0,1,1
62086,2013-01-30,6,1,1,2,19,91,0,0,1,0,2013-01-30,1,1,1,1,1
85372,2013-02-21,17,2,1,3,34,4,0,0,1,0,2013-02-21,0,0,0,0,0
147080,2013-03-07,17,3,1,3,39,14,0,0,1,0,2013-03-11,0,1,0,1,1
23994,2013-06-25,13,6,1,1,20,12,0,1,0,0,,0,1,0,1,1
335905,2013-05-27,21,5,1,0,37,13,0,1,0,0,,0,1,0,0,1
102847,2013-01-05,16,1,1,5,43,8,0,0,1,0,2013-01-05,0,0,0,1,0
76528,2012-12-19,0,12,0,2,30,63,0,0,1,0,2012-12-19,1,1,1,1,1
67781,2013-05-13,23,5,1,0,31,20,0,0,1,0,2013-05-13,1,0,0,1,1
360980,2013-06-05,17,6,1,2,21,15,0,0,0,0,,0,1,0,1,0
297085,2013-01-08,0,1,1,1,32,62,0,0,1,0,2013-01-08,1,1,0,1,1
56834,2013-04-01,21,4,1,0,40,4,0,0,0,0,,0,1,0,1,1
51916,2013-03-22,5,3,1,4,41,17,0,0,1,0,2013-03-22,1,1,0,1,1
305414,2013-07-02,15,7,1,1,42,1,0,0,0,0,,0,0,0,0,0
367101,2013-03-28,20,3,1,3,22,84,0,1,1,0,2013-03-28,1,1,1,0,1
7752,2013-01-26,23,1,1,5,20,12,0,0,1,0,2013-01-26,1,1,0,1,1
196446,2013-05-29,14,5,1,2,33,19,0,0,0,0,,0,1,0,1,1
246354,2013-06-13,22,6,1,3,39,8,0,0,0,0,,0,0,0,1,1
185807,2013-06-18,19,6,1,1,33,12,1,0,1,0,2013-07-07,1,1,0,1,0
248081,2013-07-01,22,7,1,0,42,2,0,0,0,0,,1,0,0,0,0
100268,2013-05-08,15,5,1,2,35,34,0,0,1,0,2013-05-08,1,1,0,1,0
20565,2013-06-15,11,6,1,5,27,7,0,0,0,0,,0,1,0,0,1
135980,2013-06-01,23,6,1,5,36,19,0,0,0,1,,1,1,0,0,1
147775,2013-04-10,13,4,1,2,28,23,1,0,0,0,,1,1,0,0,1
7533,2013-01-31,18,1,1,3,31,7,0,0,0,0,,0,0,0,1,1
310165,2013-04-08,20,4,1,0,23,3,1,0,1,0,2013-04-09,0,0,0,0,0
210146,2013-05-25,0,5,1,5,27,26,1,1,1,0,2013-05-25,1,1,0,1,1
33444,2012-12-31,5,12,0,0,22,11,0,0,1,0,2013-03-24,0,1,1,0,1
236089,2013-02-23,17,2,1,5,33,27,0,0,1,0,2013-02-28,0,0,0,1,1
28891,2013-06-01,1,6,1,5,32,19,0,1,1,0,2013-06-02,0,1,0,0,1
309916,2013-06-04,0,6,1,1,30,10,0,0,0,0,,0,1,0,1,1
87265,2013-04-13,13,4,1,5,26,9,0,0,1,0,2013-05-15,0,0,0,1,1
129786,2013-05-12,23,5,1,6,43,14,0,0,1,0,2013-05-12,0,0,0,1,1
200483,2013-06-12,16,6,1,2,32,25,0,0,1,0,2013-06-12,0,1,0,1,1
268463,2013-05-01,21,5,1,2,38,7,0,0,1,0,2013-05-16,0,0,0,1,0
315498,2012-12-22,4,12,0,5,32,11,0,0,0,1,,1,1,0,1,1
175370,2013-06-16,15,6,1,6,19,9,0,0,1,1,2013-06-18,0,0,0,1,0
365072,2012-11-24,15,11,0,5,30,17,0,0,0,0,,1,1,0,0,1
366161,2012-12-21,17,12,0,4,56,15,0,0,0,0,,1,1,0,1,1
110643,2013-07-03,13,7,1,2,36,15,0,1,1,0,2013-07-03,1,1,0,0,0
274844,2013-02-22,12,2,1,4,49,10,0,0,1,1,2013-02-27,0,0,0,1,1
227343,2013-05-06,4,5,1,0,31,17,1,0,1,0,2013-06-17,0,1,0,0,1
127669,2013-05-31,9,5,1,4,21,43,0,0,1,0,2013-05-31,1,0,0,1,1
181395,2013-03-13,2,3,1,2,41,71,0,0,0,0,,1,1,1,1,1
301308,2013-02-09,10,2,1,5,22,16,0,0,1,0,2013-02-09,1,0,0,1,1
49371,2013-03-23,5,3,1,5,34,28,1,0,1,0,2013-03-23,1,1,1,1,1
32342,2013-02-07,12,2,1,3,26,27,0,0,1,0,2013-02-07,1,1,0,1,1
108729,2013-05-24,21,5,1,4,25,65,0,0,0,1,,1,1,1,1,1
204604,2012-12-18,23,12,0,1,37,36,0,1,1,0,2013-01-11,1,1,0,1,1
59585,2013-05-21,8,5,1,1,35,33,1,0,1,0,2013-05-21,0,1,1,1,1
88307,2013-06-22,0,6,1,5,32,58,0,1,1,0,2013-06-22,1,1,0,1,1
328302,2013-04-20,21,4,1,5,52,9,0,0,0,0,,0,1,0,0,1
194512,2013-02-27,2,2,1,2,35,19,0,0,1,0,2013-02-27,0,0,0,1,1
160910,2013-03-23,4,3,1,5,46,4,0,0,1,1,2013-04-06,0,0,0,0,0
296829,2012-12-05,2,12,0,2,35,15,0,0,0,1,,0,0,0,1,1
102766,2013-02-23,22,2,1,5,34,31,0,0,1,0,2013-02-23,1,1,0,1,1
9521,2013-02-03,0,2,1,6,44,16,0,0,1,0,2013-02-25,1,0,1,1,1
55306,2013-03-09,13,3,1,5,26,15,0,0,0,0,,1,1,0,0,1
320603,2013-05-14,15,5,1,1,24,4,0,0,1,0,2013-05-27,0,0,0,0,0
298901,2013-06-21,11,6,1,4,22,8,0,0,0,0,,0,1,0,1,1
195231,2013-03-13,22,3,1,2,33,18,0,0,1,0,2013-03-13,0,0,0,1,1
248585,2013-01-28,7,1,1,0,41,21,0,0,1,0,2013-02-03,1,1,1,0,0
337694,2013-02-22,12,2,1,4,32,11,0,0,1,0,2013-02-22,1,1,0,0,1
146932,2013-02-04,18,2,1,0,34,7,0,0,1,0,2013-02-04,1,0,0,1,1
110514,2013-05-03,23,5,1,4,24,32,0,0,0,1,,1,1,0,0,1
221471,2012-12-08,14,12,0,5,29,15,0,1,0,0,,0,1,0,0,0
82798,2013-01-01,4,1,1,1,18,27,0,0,0,0,,1,1,0,1,1
214278,2012-12-21,11,12,0,4,30,77,0,0,1,0,2012-12-21,0,0,1,1,1
258845,2013-06-28,3,6,1,4,22,28,0,0,1,0,2013-06-28,1,1,0,1,0
338151,2013-03-08,23,3,1,4,50,6,0,0,0,0,,0,1,0,0,1
6857,2013-04-12,0,4,1,4,27,38,0,0,1,1,2013-04-12,1,1,0,1,1
88299,2013-05-26,2,5,1,6,27,26,0,0,1,0,2013-05-26,1,1,0,1,1
304340,2013-04-03,23,4,1,2,22,9,0,0,1,1,2013-04-03,0,1,0,1,0
258836,2013-05-20,14,5,1,0,25,57,1,1,1,0,2013-05-20,1,1,1,1,1
98805,2013-02-16,5,2,1,5,32,18,0,0,1,0,2013-02-16,0,0,0,1,1
145870,2013-06-02,15,6,1,6,22,52,0,0,1,0,2013-06-02,1,1,0,1,1
169085,2013-05-14,1,5,1,1,32,19,0,0,0,0,,1,1,0,1,1
310387,2013-07-05,20,7,1,4,30,48,0,0,1,1,2013-07-05,1,1,0,1,1
309007,2013-06-21,18,6,1,4,28,14,0,0,0,0,,0,1,0,1,1
333264,2012-12-20,7,12,0,3,17,3,0,0,0,0,,0,0,0,0,1
142584,2013-03-12,0,3,1,1,36,4,0,0,0,0,,0,1,0,0,0
150425,2013-03-14,6,3,1,3,39,58,0,0,1,1,2013-03-14,0,1,0,1,1
150316,2013-07-04,10,7,1,3,32,3,0,0,1,0,2013-07-04,0,0,0,0,1
54602,2013-03-02,20,3,1,5,37,13,0,0,1,0,2013-03-02,0,0,0,1,0
37810,2013-01-18,16,1,1,4,47,45,0,0,1,0,2013-01-18,1,1,0,1,1
307515,2012-12-29,0,12,0,5,41,29,0,0,0,0,,1,1,0,1,1
336857,2013-05-31,0,5,1,4,39,20,0,0,1,0,2013-05-31,0,1,0,1,1
123121,2013-04-03,17,4,1,2,36,11,0,1,1,1,2013-04-03,0,0,0,1,1
83726,2013-03-24,22,3,1,6,27,11,0,0,1,1,2013-04-04,0,0,0,1,1
238051,2013-05-24,22,5,1,4,27,25,0,0,0,0,,1,1,0,1,1
220821,2012-12-09,7,12,0,6,24,48,0,0,1,0,2012-12-09,1,1,1,1,1
142894,2013-05-28,12,5,1,1,22,28,0,1,1,0,2013-05-28,1,1,0,1,1
137325,2013-05-09,20,5,1,3,38,18,0,0,1,1,2013-05-09,1,0,0,1,1
294560,2013-05-18,2,5,1,5,23,36,0,0,1,0,2013-05-18,1,1,0,1,1
322966,2013-02-15,2,2,1,4,56,8,0,0,1,0,2013-02-15,0,0,0,1,0
196430,2013-03-05,2,3,1,1,21,5,0,0,0,0,,0,0,0,0,0
77266,2013-05-11,2,5,1,5,24,54,0,0,1,0,2013-05-11,1,1,0,1,1
258093,2013-02-12,12,2,1,1,19,23,0,0,1,1,2013-02-12,0,0,1,1,0
351574,2013-05-22,7,5,1,2,26,10,1,0,1,0,2013-05-22,1,1,0,0,1
292905,2013-05-29,16,5,1,2,25,39,0,0,1,0,2013-05-29,1,1,0,1,1
6466,2013-03-09,1,3,1,5,29,21,0,0,1,0,2013-03-09,1,0,0,1,1
330615,2013-06-16,14,6,1,6,32,20,0,0,1,0,2013-06-16,0,0,0,1,1
87040,2012-12-03,16,12,0,0,44,16,1,0,0,0,,0,1,0,1,0
19763,2013-05-30,15,5,1,3,20,9,0,0,0,0,,1,1,0,1,0
303128,2013-03-16,0,3,1,5,17,7,0,0,1,0,2013-03-16,1,1,0,0,1
79591,2013-03-30,6,3,1,5,19,12,0,0,1,0,2013-03-30,0,1,0,1,1
266539,2013-03-03,0,3,1,6,19,16,0,1,1,0,2013-03-03,0,1,0,1,1
308121,2013-04-21,19,4,1,6,33,12,1,0,1,0,2013-07-06,0,1,0,0,1
32247,2013-03-04,16,3,1,0,20,11,0,0,1,1,2013-03-07,0,1,0,1,0
248509,2013-05-16,1,5,1,3,34,9,0,0,1,0,2013-05-16,1,0,0,1,1
342981,2013-02-01,11,2,1,4,31,13,0,0,1,0,2013-02-01,0,0,0,1,1
331085,2013-06-07,18,6,1,4,28,21,0,0,1,0,2013-06-07,1,1,0,1,1
62236,2013-02-15,17,2,1,4,44,25,0,0,1,0,2013-02-15,1,1,0,1,1
56050,2013-04-18,12,4,1,3,33,22,0,0,1,0,2013-04-18,1,0,0,1,1
145312,2013-07-05,17,7,1,4,26,5,0,1,0,0,,0,1,0,0,1
359234,2012-12-25,13,12,0,1,38,9,0,0,0,0,,1,1,0,0,0
123808,2013-01-31,19,1,1,3,37,16,0,1,0,0,,1,1,0,0,1
352354,2013-04-24,13,4,1,2,20,15,0,0,1,0,2013-04-24,0,0,0,1,1
87530,2013-02-09,1,2,1,5,34,30,0,0,1,1,2013-02-09,1,1,0,1,1
324321,2013-03-26,6,3,1,1,45,38,1,0,1,0,2013-03-31,1,0,0,1,1
329936,2013-02-24,12,2,1,6,21,21,0,0,1,0,2013-02-24,1,0,0,1,1
289697,2013-05-16,20,5,1,3,30,25,0,0,1,0,2013-05-16,1,1,0,1,0
173097,2013-01-17,3,1,1,3,29,33,0,0,0,0,,1,0,1,1,1
264645,2013-03-13,0,3,1,2,22,58,0,1,1,0,2013-03-13,1,1,1,1,1
242062,2012-12-11,7,12,0,1,37,22,0,0,1,1,2012-12-11,1,1,0,1,1
17363,2013-03-29,14,3,1,4,46,18,0,0,1,1,2013-03-29,1,1,0,1,1
195517,2013-06-16,21,6,1,6,54,31,0,0,0,0,,1,1,0,1,1
231177,2012-12-07,21,12,0,4,21,18,0,1,1,0,2012-12-07,1,1,1,1,1
160787,2013-02-11,6,2,1,0,21,8,0,0,1,0,2013-03-02,0,1,0,0,1
189140,2013-03-13,23,3,1,2,35,35,0,0,1,0,2013-03-13,1,1,0,1,0
367754,2013-03-08,15,3,1,4,23,6,0,0,1,0,2013-03-12,0,0,0,0,1
8629,2013-04-19,4,4,1,4,23,32,0,0,1,0,2013-04-19,1,1,0,1,1
273812,2013-04-21,18,4,1,6,50,61,1,1,0,0,,1,1,1,1,1
215655,2012-12-24,19,12,0,0,25,27,1,1,1,0,2012-12-24,0,1,0,1,1
84445,2013-03-16,7,3,1,5,28,10,0,0,1,1,2013-04-13,0,0,0,1,1
97905,2013-03-23,1,3,1,5,25,6,0,0,1,0,2013-03-31,0,0,0,0,1
265066,2013-04-05,19,4,1,4,22,20,0,0,0,0,,1,1,0,1,1
327392,2013-05-09,21,5,1,3,24,35,0,1,0,0,,1,0,0,1,1
275713,2013-03-31,1,3,1,6,29,15,0,0,1,0,2013-03-31,1,0,0,1,0
256587,2012-12-21,9,12,0,4,40,8,0,0,0,0,,0,0,0,1,1
249101,2012-12-15,2,12,0,5,40,12,0,1,1,0,2013-03-09,0,0,0,1,0
214930,2013-04-02,21,4,1,1,21,10,0,0,1,0,2013-04-02,1,1,0,1,1
86910,2012-12-31,8,12,0,0,28,7,0,1,0,0,,1,0,0,0,1
308066,2013-01-02,2,1,1,2,35,22,0,0,1,0,2013-01-08,1,1,0,0,1
74717,2013-01-07,3,1,1,0,17,12,0,0,1,0,2013-01-07,1,0,0,1,1
250037,2013-05-04,3,5,1,5,21,14,0,0,1,0,2013-05-05,1,1,0,0,1
137438,2013-06-12,5,6,1,2,23,30,0,0,1,0,2013-06-12,1,1,0,1,1
165541,2013-03-28,14,3,1,3,29,26,0,0,0,0,,1,1,0,0,1
165299,2012-12-26,3,12,0,2,29,44,0,0,1,1,2012-12-26,1,1,0,1,1
353658,2012-12-06,18,12,0,3,20,37,0,0,0,0,,1,1,0,1,1
19646,2013-02-27,15,2,1,2,32,30,0,0,1,0,2013-02-27,0,1,0,1,1
27675,2013-04-08,13,4,1,0,25,14,1,0,1,0,2013-04-12,0,0,0,1,1
122669,2013-05-09,21,5,1,3,24,6,0,0,0,0,,0,0,0,0,1
240698,2013-05-19,17,5,1,6,30,47,0,0,1,0,2013-05-19,1,1,0,1,1
149323,2013-03-22,2,3,1,4,30,17,0,1,1,0,2013-03-22,0,0,0,1,0
190352,2013-05-24,23,5,1,4,24,50,0,0,1,0,2013-05-24,0,1,0,1,1
266671,2013-04-30,14,4,1,1,26,21,0,0,1,0,2013-04-30,1,1,0,1,1
109769,2013-03-10,15,3,1,6,25,10,0,1,0,0,,0,1,0,1,1
321318,2013-03-21,1,3,1,3,38,15,1,0,1,0,2013-03-21,0,0,0,1,1
169381,2013-05-05,20,5,1,6,22,10,0,0,1,0,2013-06-17,1,1,0,0,1
373430,2013-07-02,6,7,1,1,18,25,0,0,1,0,2013-07-02,1,1,0,1,1
179182,2013-06-09,16,6,1,6,38,25,0,0,1,0,2013-06-09,0,1,0,1,1
318063,2013-01-13,2,1,1,6,20,5,0,0,0,0,,0,0,0,0,1
173457,2013-05-28,1,5,1,1,45,43,0,0,1,0,2013-05-28,1,1,0,1,1
197401,2013-06-22,10,6,1,5,20,13,0,0,1,0,2013-06-22,1,0,0,1,1
280569,2013-01-01,6,1,1,1,18,19,0,0,0,0,,1,1,0,1,1
143974,2013-07-02,19,7,1,1,45,4,0,0,0,0,,0,0,0,0,1
13359,2013-07-05,12,7,1,4,34,41,0,1,1,0,2013-07-05,1,1,1,1,1
72849,2013-06-12,15,6,1,2,50,7,0,0,0,0,,0,0,0,1,1
323854,2013-05-12,4,5,1,6,24,19,0,0,1,0,2013-05-12,0,1,0,1,1
100440,2013-06-09,6,6,1,6,25,34,0,0,1,0,2013-06-09,1,1,0,1,1
254555,2013-02-16,0,2,1,5,34,12,0,0,1,0,2013-02-16,0,0,0,1,0
91169,2013-02-15,19,2,1,4,24,67,0,0,1,0,2013-02-18,1,1,1,1,1
119576,2013-01-31,14,1,1,3,38,9,0,0,1,0,2013-01-31,0,0,0,1,0
24073,2013-06-06,17,6,1,3,27,11,1,0,1,0,2013-06-06,0,1,0,0,1
355932,2013-01-23,17,1,1,2,28,48,0,0,0,0,,1,1,1,1,1
80892,2013-02-19,2,2,1,1,43,4,0,0,0,0,,0,0,0,0,0
274768,2013-01-16,4,1,1,2,18,6,0,0,1,0,2013-01-16,1,0,0,1,0
6491,2013-01-03,22,1,1,3,25,5,1,0,1,0,2013-07-05,1,1,0,0,1
312871,2013-04-19,11,4,1,4,37,2,0,0,1,0,2013-04-25,0,0,0,0,0
179615,2013-06-10,18,6,1,0,18,18,0,0,1,0,2013-06-10,0,1,0,1,1
354687,2013-01-02,13,1,1,2,20,18,0,0,1,0,2013-01-02,1,1,0,1,1
318027,2012-12-23,4,12,0,6,22,18,0,0,1,0,2013-01-22,1,1,0,0,0
4295,2013-06-15,13,6,1,5,19,12,0,0,0,0,,0,1,0,1,1
93975,2013-06-20,12,6,1,3,26,48,0,1,1,0,2013-06-20,1,1,0,1,1
235365,2013-03-20,17,3,1,2,33,24,0,0,1,0,2013-03-20,1,1,1,1,0
115731,2013-05-30,22,5,1,3,31,18,0,0,1,0,2013-05-31,0,1,0,1,1
317825,2013-02-26,3,2,1,1,27,9,0,0,1,0,2013-05-24,1,0,0,0,1
639,2013-02-16,20,2,1,5,48,12,0,1,1,0,2013-02-16,0,0,0,1,0
176224,2013-03-07,11,3,1,3,25,23,0,1,1,1,2013-03-07,1,1,0,1,1
239028,2013-05-20,14,5,1,0,28,22,0,0,1,1,2013-05-20,1,1,0,1,0
294043,2012-12-05,17,12,0,2,42,21,1,0,1,0,2013-03-05,1,1,0,1,1
62514,2013-05-24,22,5,1,4,23,37,0,1,0,0,,0,1,0,1,1
17231,2013-05-05,18,5,1,6,19,50,0,1,1,0,2013-05-06,1,1,0,1,1
45106,2013-03-15,13,3,1,4,50,23,0,0,1,0,2013-03-15,1,0,0,1,1
329324,2013-05-19,13,5,1,6,28,18,0,0,1,0,2013-05-19,1,1,0,1,1
129797,2013-03-04,23,3,1,0,35,17,0,0,0,1,,0,0,0,1,1
92970,2013-03-21,16,3,1,3,26,31,0,0,1,0,2013-03-21,1,1,0,1,1
284315,2013-01-18,20,1,1,4,32,12,0,0,1,1,2013-01-18,0,0,0,1,1
338517,2012-12-20,15,12,0,3,23,27,0,0,1,0,2012-12-21,1,1,0,1,1
247917,2012-12-29,0,12,0,5,33,17,0,0,0,0,,1,1,0,1,1
212686,2012-12-10,7,12,0,0,29,37,0,0,0,0,,1,1,1,1,1
279730,2013-06-27,22,6,1,3,30,15,0,0,0,0,,1,1,0,1,1
172705,2013-05-05,13,5,1,6,31,26,0,0,1,0,2013-05-05,1,1,0,1,1
79450,2013-05-16,18,5,1,3,31,56,0,0,1,0,2013-05-16,1,1,0,1,1
26124,2013-06-03,10,6,1,0,48,62,0,0,0,0,,0,1,1,1,1
204131,2013-05-27,11,5,1,0,28,18,0,0,1,0,2013-05-27,1,1,0,1,1
291515,2013-06-23,16,6,1,6,26,33,1,0,0,0,,0,1,0,1,1
283523,2013-05-15,21,5,1,2,33,35,1,0,1,0,2013-05-15,0,1,0,1,1
205371,2013-03-25,18,3,1,0,24,27,0,0,1,1,2013-03-25,1,1,0,1,1
65522,2012-12-04,1,12,0,1,33,1,0,0,0,0,,0,0,0,0,0
202241,2013-04-24,16,4,1,2,27,16,0,1,1,0,2013-04-24,0,0,0,1,1
183747,2013-05-11,6,5,1,5,25,46,0,0,1,0,2013-05-11,1,1,0,1,1
89404,2013-05-13,3,5,1,0,48,14,0,0,1,0,2013-05-13,1,1,0,1,1
194690,2013-06-25,6,6,1,1,22,21,0,1,0,0,,1,1,0,0,0
229132,2012-12-26,4,12,0,2,27,12,0,0,0,0,,0,0,0,1,0
164313,2013-05-14,16,5,1,1,21,32,0,1,1,1,2013-05-19,0,1,0,1,1
53046,2013-03-18,17,3,1,0,28,9,0,0,0,0,,1,1,0,0,0
293624,2013-01-15,17,1,1,1,34,20,0,1,0,0,,0,1,0,0,1
215845,2013-03-23,19,3,1,5,22,11,1,0,1,1,2013-03-23,1,0,0,1,1
87239,2013-02-04,20,2,1,0,50,14,0,0,1,0,2013-02-04,1,0,0,1,1
372962,2013-06-20,12,6,1,3,25,13,0,0,1,0,2013-07-02,0,0,0,1,1
79407,2013-04-05,15,4,1,4,23,9,0,0,1,0,2013-04-09,0,0,0,1,1
160750,2013-05-31,20,5,1,4,23,9,0,0,1,0,2013-05-31,0,0,0,0,1
343894,2013-01-01,16,1,1,1,19,24,0,0,1,0,2013-01-01,1,1,0,1,1
253458,2013-03-25,0,3,1,0,22,23,0,0,0,1,,1,1,0,1,1
296991,2013-06-02,13,6,1,6,21,17,0,0,1,0,2013-06-02,0,1,0,1,1
204193,2013-07-09,7,7,1,1,30,28,0,1,0,0,,1,1,0,1,0
273580,2013-01-26,18,1,1,5,42,5,0,0,1,1,2013-03-06,1,0,0,0,1
234183,2013-01-11,22,1,1,4,33,7,0,1,0,0,,1,1,0,0,0
87453,2013-04-14,13,4,1,6,27,22,0,0,1,1,2013-04-14,0,1,0,0,1
357289,2013-01-09,20,1,1,2,51,10,0,0,1,1,2013-01-21,0,0,0,1,0
233921,2013-05-14,10,5,1,1,31,42,0,0,0,0,,1,1,0,0,1
164483,2013-05-18,18,5,1,5,24,11,0,0,0,0,,0,0,0,0,1
137074,2013-06-03,4,6,1,0,21,9,0,0,1,1,2013-06-04,0,1,0,0,1
23810,2013-02-22,23,2,1,4,33,11,0,0,1,0,2013-02-23,0,0,0,1,0
292629,2013-06-09,3,6,1,6,23,44,0,0,1,0,2013-06-09,1,0,0,1,1
294547,2013-04-03,20,4,1,2,23,16,0,0,1,0,2013-04-03,0,1,0,1,1
70218,2013-04-13,6,4,1,5,22,37,0,0,1,0,2013-04-13,1,0,0,1,1
255586,2013-01-09,2,1,1,2,24,28,0,0,1,0,2013-06-12,0,0,0,1,1
338757,2013-04-25,0,4,1,3,56,21,0,0,1,0,2013-04-25,1,0,0,1,1
67735,2013-02-23,18,2,1,5,41,6,0,0,0,0,,0,0,0,1,1
12784,2013-05-29,12,5,1,2,25,18,0,0,0,0,,1,1,0,0,1
113877,2013-05-18,14,5,1,5,36,27,0,1,1,0,2013-05-18,1,1,0,1,1
360991,2013-02-04,15,2,1,0,31,26,0,0,0,1,,1,1,0,1,1
136956,2013-04-08,18,4,1,0,18,47,0,0,1,0,2013-04-08,0,1,0,1,1
151140,2013-07-07,0,7,1,6,39,7,0,0,1,0,2013-07-07,0,0,0,1,1
154104,2013-01-18,3,1,1,4,51,7,0,0,0,0,,1,1,0,0,0
268708,2013-02-19,9,2,1,1,20,3,0,0,1,1,2013-02-19,0,0,0,0,0
283529,2013-04-17,18,4,1,2,21,14,0,0,0,0,,1,1,0,0,1
181549,2013-04-26,0,4,1,4,35,18,0,0,1,0,2013-05-04,0,1,0,1,1
258169,2013-04-30,15,4,1,1,27,9,0,0,1,0,2013-04-30,0,0,0,1,1
235960,2013-06-25,18,6,1,1,38,36,0,0,1,0,2013-06-25,0,0,0,1,1
226235,2013-06-22,23,6,1,5,22,28,0,0,1,0,2013-06-22,1,1,0,1,1
317329,2012-12-19,16,12,0,2,30,10,0,0,0,1,,0,1,0,1,0
48484,2013-02-04,15,2,1,0,27,15,1,0,0,0,,1,1,0,1,1
264992,2013-05-29,13,5,1,2,29,24,0,0,0,0,,1,1,0,0,1
2081,2013-03-07,14,3,1,3,37,28,0,0,1,0,2013-03-07,1,0,0,1,1
68469,2013-05-30,15,5,1,3,20,7,0,0,0,0,,0,0,0,1,0
209929,2013-06-22,16,6,1,5,31,30,0,0,1,0,2013-06-22,1,1,0,1,1
233026,2013-01-24,14,1,1,3,32,34,0,0,0,1,,1,1,1,1,1
354130,2013-05-27,3,5,1,0,24,14,1,0,0,0,,1,1,0,1,1
225592,2013-05-08,23,5,1,2,26,18,1,1,0,0,,1,1,0,0,1
249565,2013-03-09,20,3,1,5,29,39,1,1,1,0,2013-03-09,1,0,0,1,1
9093,2013-06-08,20,6,1,5,25,23,0,0,1,0,2013-06-08,0,1,0,1,1
271204,2013-05-26,15,5,1,6,39,2,0,1,0,0,,0,1,0,0,0
250578,2013-05-20,20,5,1,0,23,26,0,0,1,0,2013-05-20,1,1,0,0,1
174498,2013-03-23,4,3,1,5,19,42,0,1,1,0,2013-03-23,1,1,1,1,1
306032,2013-01-26,19,1,1,5,30,15,0,1,0,0,,1,1,0,0,1
292850,2013-05-14,14,5,1,1,34,74,1,0,0,0,,1,1,1,1,1
109128,2013-02-22,20,2,1,4,23,36,0,1,1,0,2013-02-22,1,1,0,1,1
219178,2013-02-19,19,2,1,1,21,12,0,0,1,0,2013-02-19,0,0,0,1,1
214572,2012-12-02,19,12,0,6,34,54,0,0,0,0,,1,1,0,1,1
260778,2013-05-17,11,5,1,4,34,6,0,0,0,1,,1,0,0,0,0
359345,2013-04-28,5,4,1,6,39,17,1,1,1,1,2013-05-09,0,0,0,1,1
107565,2013-05-09,16,5,1,3,34,10,0,0,0,0,,1,0,0,0,1
71718,2013-01-15,21,1,1,1,24,2,0,0,1,0,2013-01-18,0,1,0,0,0
